variable,x,y
ppt11,-152.20600166320773,0.6321205496788025
ppt11,-147.5901776489255,0.6321205496788025
ppt11,-142.97435363464328,0.6321205496788025
ppt11,-138.35852962036108,0.6321205496788025
ppt11,-133.74270560607886,0.6321205496788025
ppt11,-129.12688159179663,0.6321205496788025
ppt11,-124.5110575775144,0.6321205496788025
ppt11,-119.89523356323218,0.6321205496788025
ppt11,-115.27940954894996,0.6321205496788025
ppt11,-110.66358553466775,0.6321205496788025
ppt11,-106.04776152038552,0.6321205496788025
ppt11,-101.43193750610331,0.6321205496788025
ppt11,-96.81611349182108,0.6321205496788025
ppt11,-92.20028947753886,0.6321205496788025
ppt11,-87.58446546325665,0.6321205496788025
ppt11,-82.96864144897442,0.6321205496788025
ppt11,-78.3528174346922,0.6321205496788025
ppt11,-73.73699342040999,0.6321205496788025
ppt11,-69.12116940612776,0.6321205496788025
ppt11,-64.50534539184554,0.6321205496788025
ppt11,-59.88952137756331,0.6321205496788025
ppt11,-55.2736973632811,0.6321205496788025
ppt11,-50.657873348998876,0.6321205496788025
ppt11,-46.042049334716665,0.6321205496788025
ppt11,-41.42622532043444,0.6321205496788025
ppt11,-36.810401306152215,0.6321205496788025
ppt11,-32.19457729186999,0.6321205496788025
ppt11,-27.57875327758778,0.6321205496788025
ppt11,-22.96292926330557,0.6321205496788025
ppt11,-18.347105249023343,0.6321205496788025
ppt11,-13.731281234741118,0.6321205496788025
ppt11,-9.115457220458893,0.6321205496788025
ppt11,-4.499633206176668,0.6321205496788025
ppt11,0.11619080810555715,0.6321205496788025
ppt11,4.732014822387754,0.6321205496788025
ppt11,9.347838836670007,0.6321205496788025
ppt11,13.963662850952204,0.6321205496788025
ppt11,18.57948686523443,0.6321205496788025
ppt11,23.195310879516654,0.6321205496788025
ppt11,27.81113489379888,0.6321205496788025
ppt11,32.426958908081104,0.6321205496788025
ppt11,37.0427829223633,0.6321205496788025
ppt11,41.658606936645526,0.6321205496788025
ppt11,46.27443095092778,0.6321205496788025
ppt11,50.89025496520998,0.6321205496788025
ppt11,55.5060789794922,0.6321205496788025
ppt11,60.1219029937744,0.6321205496788025
ppt11,64.73772700805665,0.6321205496788025
ppt11,69.35355102233885,0.6321205496788025
ppt11,73.96937503662107,0.6321205496788025
ppt11,78.5851990509033,0.6321205496788025
ppt11,83.20102306518552,0.6321205496788025
ppt11,87.81684707946775,0.6321205496788025
ppt11,92.43267109374995,0.6321205496788025
ppt11,97.04849510803217,0.6321205496788025
ppt11,101.66431912231442,0.6321205496788025
ppt11,106.28014313659659,0.6321205496788025
ppt11,110.89596715087887,0.6321205496788025
ppt11,115.51179116516104,0.6321205496788025
ppt11,120.12761517944332,0.6321205496788025
ppt11,124.7434391937255,0.6321205496788025
ppt11,129.35926320800772,0.6321205496788025
ppt11,133.97508722228994,0.6321205496788025
ppt11,138.59091123657217,0.6321205496788025
ppt11,143.2067352508544,0.6321205496788025
ppt11,147.82255926513656,0.6321205496788025
ppt11,152.43838327941884,0.6321205496788025
